"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-02-27","3.1",",,W"," 1740",",,X"," 1739",",,W","2.0",",,0,2400","0.0",",,0","0.0",",,0",,,"12.2",",,0","7.8",",,0","  240",",,X","  240",",,X","0.0",",,0","6.3",",,X","8.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-02-28","1.3",",,W"," 1342",",,X"," 0013",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","6.1",",,0","  270",",,X","  200",",,X","0.0",",,0","3.6",",,X","5.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-01","1.0",",,W"," 1044",",,X"," 1043",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","5.6",",,0","  270",",,X","  280",",,X","0.0",",,0","5.8",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-02","3.0",",,W"," 1506",",,X"," 1505",",,W","2.3",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","7.8",",,0","  250",",,X","  250",",,X","0.0",",,0","7.6",",,X","10.3",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-03","1.4",",,W"," 0606",",,X"," 0620",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"12.8",",,0","5.0",",,0","   30",",,X","   40",",,X","0.0",",,0","5.4",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-04","2.2",",,W"," 1512",",,X"," 1601",",,W","1.3",",,0,2400","0.0",",,0","0.0",",,0",,,"11.7",",,0","5.6",",,0","  190",",,X","  200",",,X","0.0",",,0","5.4",",,X","6.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-05","3.4",",,W"," 2344",",,X"," 2309",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","2.8",",,0","   30",",,X","   20",",,X","0.0",",,0","6.3",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-06","2.5",",,W"," 0036",",,X"," 0032",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"15.0",",,0","2.8",",,0","   30",",,X","   30",",,X","0.0",",,0","6.7",",,X","7.6",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-07","3.6",",,W"," 1142",",,X"," 1234",",,W","1.5",",,0,2400","0.0",",,0","0.0",",,0",,,"11.1",",,0","2.8",",,0","  210",",,X","  220",",,X","0.0",",,0","9.4",",,X","10.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-08","2.0",",,W"," 0027",",,X"," 0024",",,W","2.0",",,0,2400","0.0","T,,0","0.0",",,0",,,"5.0",",,0","0.0",",,0","   20",",,X","   30",",,X","0.0",",,0","6.7",",,X","8.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-09","3.0",",,W"," 0859",",,X"," 1507",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"8.9",",,0","-2.2",",,0","  130",",,X","  150",",,X","0.0",",,0","6.3",",,X","7.6",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-10","4.7",",,W"," 2346",",,X"," 1152",",,W","1.8",",,0,2400","0.0",",,0","0.0",",,0",,,"10.0",",,0","2.8",",,0","  190",",,X","  220",",,X","0.0",",,0","8.0",",,X","10.7",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-11","4.3",",,W"," 0146",",,X"," 0220",",,W","9.7",",,0,2400","0.0",",,0","0.0",",,0",,,"7.8",",,0","4.4",",,0","  170",",,X","  170",",,X","0.0",",,0","11.2",",,X","16.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-12","4.3",",,W"," 0823",",,X"," 1021",",,W","17.0",",,0,2400","0.0",",,0","0.0",",,0",,,"9.4",",,0","3.9",",,0","  160",",,X","  220",",,X","0.0",",,0","13.0",",,X","16.5",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-13","4.7",",,W"," 1420",",,X"," 1419",",,W","0.5",",,0,2400","0.0",",,0","0.0",",,0",,,"9.4",",,0","3.3",",,0","  250",",,X","  250",",,X","0.0",",,0","10.7",",,X","14.3",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-14","1.5",",,W"," 2057",",,X"," 2057",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"11.7",",,0","1.7",",,0","  170",",,X","  170",",,X","0.0",",,0","5.4",",,X","6.3",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-15","2.5",",,W"," 2031",",,X"," 2124",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"18.3",",,0","5.6",",,0","  110",",,X","  120",",,X","0.0",",,0","7.2",",,X","9.4",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-16","3.9",",,W"," 1308",",,X"," 1307",",,W","2.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","6.1",",,0","  250",",,X","  250",",,X","0.0",",,0","11.2",",,X","14.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-17","4.3",",,W"," 1527",",,X"," 1932",",,W","0.3",",,0,2400","0.0",",,0","0.0",",,0",,,"11.1",",,0","4.4",",,0","   10",",,X","   20",",,X","0.0",",,0","7.6",",,X","9.4",",,X",,,,,,,,,"    1",",,0",,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-18","4.9",",,W"," 1551",",,X"," 1020",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"11.1",",,0","3.3",",,0","  350",",,X","   20",",,X","0.0",",,0","7.6",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-19","5.4",",,W"," 1155",",,X"," 0322",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"16.1",",,0","2.8",",,0","   10",",,X","   30",",,X","0.0",",,0","7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-20","2.9",",,W"," 1818",",,X"," 1816",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"19.4",",,0","2.8",",,0","  250",",,X","  240",",,X","0.0",",,0","8.9",",,X","11.2",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-21","5.1",",,W"," 1705",",,X"," 1705",",,W","0.3",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","7.2",",,0","  230",",,X","  220",",,X","0.0",",,0","9.8",",,X","12.5",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-22","3.0",",,W"," 0131",",,X"," 0130",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"12.8",",,0","5.6",",,0","  210",",,X","  210",",,X","0.0",",,0","8.0",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-23","2.6",",,W"," 1346",",,X"," 1345",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","4.4",",,0","  330",",,X","  330",",,X","0.0",",,0","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-24","3.0",",,W"," 1859",",,X"," 1858",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"20.0",",,0","5.6",",,0","   90",",,X","   90",",,X","0.0",",,0","5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-25","4.3",",,W"," 2358",",,X"," 2354",",,W","15.7",",,0,2400","0.0",",,0","0.0",",,0",,,"11.7",",,0","7.2",",,0","  210",",,X","  200",",,X","0.0",",,0","9.8",",,X","13.4",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-26","5.6",",,W"," 0211",",,X"," 0210",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"12.2",",,0","5.6",",,0","  200",",,X","  190",",,X","0.0",",,0","13.4",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-27","2.2",",,W"," 2359",",,X"," 2358",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"16.1",",,0","6.1",",,0","  150",",,X","  150",",,X","0.0",",,0","5.8",",,X","7.2",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-28","5.3",",,W"," 2356",",,X"," 1936",",,W","11.9",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","7.8",",,0","  160",",,X","  140",",,X","0.0",",,0","9.8",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-29","6.8",",,W"," 0521",",,X"," 0520",",,W","23.4",",,0,2400","0.0",",,0","0.0",",,0",,,"10.0",",,0","4.4",",,0","  200",",,X","  200",",,X","0.0",",,0","12.5",",,X","17.4",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-30","4.7",",,W"," 1502",",,X",,,"5.8",",,0,2400","0.0",",,0","0.0",",,0",,,"8.9",",,0","3.3",",,0","  200",",,Z",,,"0.0",",,0","6.3",",,Z",,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-03-31","2.2",",,W"," 1739",",,X"," 1738",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"10.6",",,0","2.8",",,0","  210",",,X","  210",",,X","0.0",",,0","8.0",",,X","9.8",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-01","4.3",",,W"," 1408",",,X"," 1240",",,W","1.0",",,0,2400","0.0",",,0","0.0",",,0",,,"10.0",",,0","4.4",",,0","  220",",,X","  240",",,X","0.0",",,0","9.8",",,X","13.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-02","7.5",",,W"," 1259",",,X"," 1257",",,W","19.1",",,0,2400","0.0",",,0","0.0",",,0",,,"10.0",",,0","2.8",",,0","  190",",,X","  180",",,X","0.0",",,0","16.5",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-03","5.6",",,W"," 0039",",,X"," 0034",",,W","4.3",",,0,2400","0.0",",,0","0.0",",,0",,,"8.3",",,0","2.8",",,0","  200",",,X","  210",",,X","0.0",",,0","11.6",",,X","16.5",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-04","4.8",",,W"," 1516",",,X"," 1515",",,W","2.8",",,0,2400","0.0",",,0","0.0",",,0",,,"11.7",",,0","4.4",",,0","  120",",,X","  130",",,X","0.0",",,0","11.6",",,X","17.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-05","3.8",",,W"," 1941",",,X"," 1329",",,W","2.5",",,0,2400","0.0",",,0","0.0",",,0",,,"10.6",",,0","3.9",",,0","  170",",,X","  220",",,X","0.0",",,0","10.3",",,X","13.4",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-06","6.5",",,W"," 0857",",,X"," 0651",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"11.1",",,0","5.0",",,0","  200",",,X","  200",",,X","0.0",",,0","9.8",",,X","13.0",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-07","4.5",",,W"," 2259",",,X"," 2305",",,W","3.8",",,0,2400","0.0",",,0","0.0",",,0",,,"10.6",",,0","6.1",",,0","  130",",,X","  120",",,X","0.0",",,0","8.0",",,X","10.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-08","6.9",",,W"," 0139",",,X"," 0139",",,W","0.3",",,0,2400","0.0",",,0","0.0",",,0",,,"10.0",",,0","3.9",",,0","  220",",,X","  210",",,X","0.0",",,0","12.5",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-09","3.9",",,W"," 0145",",,X"," 0145",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"10.6",",,0","3.3",",,0","  190",",,X","  190",",,X","0.0",",,0","10.3",",,X","13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-10","6.7",",,W"," 0918",",,X"," 1422",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","1.1",",,0","   10",",,X","   10",",,X","0.0",",,0","10.7",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-11","4.0",",,W"," 1630",",,X"," 1739",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"15.6",",,0","6.7",",,0","  350",",,X","  340",",,X","0.0",",,0","9.4",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-12","2.6",",,W"," 0215",",,X"," 0736",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","8.3",",,0","   10",",,X","  350",",,X","0.0",",,0","9.4",",,X","14.8",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-13","4.2",",,W"," 1425",",,X"," 1415",",,W","4.1",",,0,2400","0.0",",,0","0.0",",,0",,,"13.9",",,0","5.6",",,0","  230",",,X","  210",",,X","0.0",",,0","7.6",",,X","10.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-14","3.3",",,W"," 1510",",,X"," 1549",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"15.6",",,0","3.9",",,0","  350",",,X","  330",",,X","0.0",",,0","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-15","2.8",",,W"," 1219",",,X"," 1219",",,W","0.5",",,0,2400","0.0",",,0","0.0",",,0",,,"15.6",",,0","5.6",",,0","  220",",,X","  220",",,X","0.0",",,0","7.6",",,X","9.4",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-16","2.6",",,W"," 0038",",,X"," 0031",",,W","0.8",",,0,2400","0.0",",,0","0.0",",,0",,,"18.9",",,0","7.2",",,0","   20",",,X","   20",",,X","0.0",",,0","7.2",",,X","8.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-17","1.8",",,W"," 1524",",,X"," 1550",",,W","6.4",",,0,2400","0.0",",,0","0.0",",,0",,,"16.1",",,0","10.0",",,0","  270",",,X","  240",",,X","0.0",",,0","5.4",",,X","7.2",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-18","1.7",",,W"," 1654",",,X"," 1605",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"21.1",",,0","7.8",",,0","  280",",,X","  280",",,X","0.0",",,0","4.0",",,X","5.8",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-19","2.9",",,W"," 1400",",,X"," 1417",",,W","0.0","T,,0,2400","0.0",",,0","0.0",",,0",,,"20.6",",,0","10.0",",,0","  220",",,X","  200",",,X","0.0",",,0","6.3",",,X","7.6",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-20","3.1",",,W"," 1702",",,X"," 1701",",,W","1.5",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","8.3",",,0","   10",",,X","   10",",,X","0.0",",,0","8.0",",,X","9.8",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-21","2.0",",,W"," 1533",",,X"," 1536",",,W","22.1",",,0,2400","0.0",",,0","0.0",",,0",,,"10.6",",,0","6.1",",,0","   30",",,X","   40",",,X","0.0",",,0","5.4",",,X","6.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-22","1.4",",,W"," 2220",",,X"," 2226",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"12.8",",,0","5.6",",,0","   30",",,X","   30",",,X","0.0",",,0","5.8",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-23","3.9",",,W"," 2324",",,X"," 2323",",,W","1.3",",,0,2400","0.0",",,0","0.0",",,0",,,"14.4",",,0","6.7",",,0","  210",",,X","  210",",,X","0.0",",,0","8.9",",,X","13.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-24","6.0",",,W"," 1014",",,X"," 1013",",,W","2.0",",,0,2400","0.0",",,0","0.0",",,0",,,"12.2",",,0","6.1",",,0","  200",",,X","  190",",,X","0.0",",,0","10.3",",,X","13.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-25","2.3",",,W"," 0038",",,X"," 1531",",,W","0.0",",,0,2400","0.0",",,0","0.0",",,0",,,"14.4",",,0","4.4",",,0","  180",",,X","  300",",,X","0.0",",,0","5.4",",,X","6.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-26","3.2",",,W"," 0818",",,X"," 0817",",,W","4.6",",,0,2400","0.0",",,0","0.0",",,0",,,"18.3",",,0","8.9",",,0","  120",",,X","  130",",,X","0.0",",,0","9.8",",,X","12.5",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-27","4.6",",,W"," 0158",",,X"," 0155",",,W","7.4",",,0,2400","0.0",",,0","0.0",",,0",,,"12.8",",,0","6.7",",,0","  220",",,X","  230",",,X","0.0",",,0","11.6",",,X","16.5",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,W",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2010-04-28","4.6",",,W"," 1306",",,X"," 1304",",,W","3.3",",,0,2400","0.0",",,0","0.0",",,0",,,"13.3",",,0","6.1",",,0","  210",",,X","  220",",,X","0.0",",,0","8.0",",,X","10.3",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
